ITEM_20150317_000001	Empty_helmet
ITEM_20170420_014440	A piece of armor made of a foreign metal name titanium. It is as heavy as it is tough.	티타니움이라는 이국의 광석으로 만들어진 하의입니다. 매우 단단하지만 그만큼 무겁습니다.				
ITEM_20170420_014441	Oksinis Pants	옥시니스 팬츠				
ITEM_20170420_014442	A piece of armor made of an exquisite golden fabric. Rumor has it this armor was worn by the nobility in faraway nations.	매우 희귀한 금색 천으로 만든 하의입니다. 머나먼 이국의 귀족들이 주로 입는다는 소문이 있습니다.				
ITEM_20170420_014443	Kaulas Leather Pants	카울라스 레더 팬츠				
ITEM_20170420_014444	A piece of armor made of monster leather and bones. Rumor has it warriors from faraway countries adorned their armor with large bones to represent their skill.	몬스터의 가죽과 뼈로 만든 하의입니다. 머나먼 이국의 전사들은 장식된 뼈의 크기로 자신의 능력을 과시한다는 소문이 있습니다.				
ITEM_20170420_014445	Krisius Plate Pants	크라이지어스 플레이트 팬츠				
ITEM_20170420_014446	A piece of armor worn by the royal knights of a faraway nation. It contains pure gold.	머나먼 이국의 근위 기사들이 착용하는 하의입니다. 순도 높은 금이 함유되어있습니다.				
ITEM_20170420_014447	Vienti Kalinis Pants	비엔티 칼리니스 팬츠				
ITEM_20170420_014448	A strong piece of armor made with high-quality fabrics and magic fur. Very wearable and warm.	고급 천에 마법적인 털을 덧대어 만든 견고한 하의입니다. 착용감과 보온성이 매우 뛰어납니다.				
ITEM_20170420_014449	Vienti Albinosas Leather Pants	비엔티 알비노사스 레더 팬츠				
ITEM_20170420_014450	A strong piece of armor made from an extremely rare type of white leather.  	수많은 동물과 몬스터 만 마리 중 한 마리만 있다는 백색종의 가죽으로 만들어진 견고한 하의입니다.  				
ITEM_20170420_014451	Vienti Tajtanas Plate Pants	비엔티 타이타나스 플레이트 팬츠				
ITEM_20170420_014452	A strong piece of armor made of a foreign metal name titanium. It is as heavy as it is tough.	티타니움이라는 이국의 광석으로 만들어진 견고한 하의입니다. 매우 단단하지만 그만큼 무겁습니다.				
ITEM_20170420_014453	Vienti Oksinis Pants	비엔티 옥시니스 팬츠				
ITEM_20170420_014454	A strong piece of armor made of an exquisite golden fabric. Rumor has it this armor was worn by the nobility in faraway nations.	매우 희귀한 금색 천으로 만든 견고한 하의입니다. 머나먼 이국의 귀족들이 주로 입는다는 소문이 있습니다.				
ITEM_20170420_014455	Vienti Kaulas Leather Pants	비엔티 카울라스 레더 팬츠				
ITEM_20170420_014456	A strong piece of armor made of monster leather and bones. Rumor has it warriors from faraway countries adorned their armor with large bones to represent their skill.	몬스터의 가죽과 뼈로 만든 견고한 하의입니다. 머나먼 이국의 전사들은 장식된 뼈의 크기로 자신의 능력을 과시한다는 소문이 있습니다.				
ITEM_20170420_014457	Vienti Krisius Plate Pants	비엔티 크라이지어스 플레이트 팬츠				
ITEM_20170420_014458	A strong piece of armor worn by the royal knights of a faraway nation. It contains pure gold.	머나먼 이국의 근위 기사들이 착용하는 견고한 하의입니다. 순도 높은 금이 함유되어있습니다.				
ITEM_20170420_014459	Replica Kalinis Boots	레플리카 칼리니스 부츠				
ITEM_20170420_014460	Replica Albinosas Leather Boots	레플리카 알비노사스 레더 부츠				
ITEM_20170420_014461	Replica Tajtanas Greaves	레플리카 타이타나스 그리브				
ITEM_20170420_014462	Replica Oksinis Boots	레플리카 옥시니스 부츠				
ITEM_20170420_014463	Replica Kaulas Leather Boots	레플리카 카울라스 레더 부츠				
ITEM_20170420_014464	Replica Krisius Greaves	레플리카 크라이지어스 그리브				
ITEM_20170420_014465	Kalinis Boots	칼리니스 부츠				
ITEM_20170420_014466	A fine piece of armor made with high-quality fabrics and magic fur. Very wearable and warm.	고급 천에 마법적인 털을 덧대어 만든 신발입니다. 착용감과 보온성이 매우 뛰어납니다.				
ITEM_20170420_014467	Albinosas Leather Boots	알비노사스 레더 부츠				
ITEM_20170420_014468	A piece of armor made from an extremely rare type of white leather.  	수많은 동물과 몬스터 만 마리 중 한 마리만 있다는 백색종의 가죽으로 만들어진 신발입니다.  				
ITEM_20170420_014469	Tajtanas Greaves	타이타나스 그리브				
ITEM_20170420_014470	A piece of armor made of a foreign metal name titanium. It is as heavy as it is tough.	티타니움이라는 이국의 광석으로 만들어진 신발입니다. 매우 단단하지만 그만큼 무겁습니다.				
ITEM_20170420_014471	Oksinis Boots	옥시니스 부츠				
ITEM_20170420_014472	A piece of armor made of an exquisite golden fabric. Rumor has it this armor was worn by the nobility in faraway nations.	매우 희귀한 금색 천으로 만든 신발입니다. 머나먼 이국의 귀족들이 주로 입는다는 소문이 있습니다.				
ITEM_20170420_014473	Kaulas Leather Boots	카울라스 레더 부츠				
ITEM_20170420_014474	A piece of armor made of monster leather and bones. Rumor has it warriors from faraway countries adorned their armor with large bones to represent their skill.	몬스터의 가죽과 뼈로 만든 신발입니다. 머나먼 이국의 전사들은 장식된 뼈의 크기로 자신의 능력을 과시한다는 소문이 있습니다.				
ITEM_20170420_014475	Krisius Greaves	크라이지어스 그리브				
ITEM_20170420_014476	A piece of armor worn by the royal knights of a faraway nation. It contains pure gold.	머나먼 이국의 근위 기사들이 착용하는 신발입니다. 순도 높은 금이 함유되어있습니다.				
ITEM_20170420_014477	Vienti Kalinis Boots	비엔티 칼리니스 부츠				
ITEM_20170420_014478	A strong piece of armor made with high-quality fabrics and magic fur. Very wearable and warm.	고급 천에 마법적인 털을 덧대어 만든 견고한 신발입니다. 착용감과 보온성이 매우 뛰어납니다.				
ITEM_20170420_014479	Vienti Albinosas Leather Boots	비엔티 알비노사스 레더 부츠				
ITEM_20170420_014480	A strong piece of armor made from an extremely rare type of white leather.  	수많은 동물과 몬스터 만 마리 중 한 마리만 있다는 백색종의 가죽으로 만들어진 견고한 신발입니다.  				
ITEM_20170420_014481	Vienti Tajtanas Greaves	비엔티 타이타나스 그리브				
ITEM_20170420_014482	A strong piece of armor made of a foreign metal name titanium. It is as heavy as it is tough.	티타니움이라는 이국의 광석으로 만들어진 견고한 신발입니다. 매우 단단하지만 그만큼 무겁습니다.				
ITEM_20170420_014483	Vienti Oksinis Boots	비엔티 옥시니스 부츠				
ITEM_20170420_014484	A strong piece of armor made of an exquisite golden fabric. Rumor has it this armor was worn by the nobility in faraway nations.	매우 희귀한 금색 천으로 만든 견고한 신발입니다. 머나먼 이국의 귀족들이 주로 입는다는 소문이 있습니다.				
ITEM_20170420_014485	Vienti Kaulas Leather Boots	비엔티 카울라스 레더 부츠				
ITEM_20170420_014486	A strong piece of armor made of monster leather and bones. Rumor has it warriors from faraway countries adorned their armor with large bones to represent their skill.	몬스터의 가죽과 뼈로 만든 견고한 신발입니다. 머나먼 이국의 전사들은 장식된 뼈의 크기로 자신의 능력을 과시한다는 소문이 있습니다.				
ITEM_20170420_014487	Vienti Krisius Greaves	비엔티 크라이지어스 그리브				
ITEM_20170420_014488	A strong piece of armor worn by the royal knights of a faraway nation. It contains pure gold.	머나먼 이국의 근위 기사들이 착용하는 견고한 신발입니다. 순도 높은 금이 함유되어있습니다.				
ITEM_20170420_014489	 - Increases Movement Speed by {img green_up_arrow 16 16} 100	 - 이동 속도 {img green_up_arrow 16 16}100 증가	ITEM_20151016_007189	 - Movement Speed +100	 - 이동 속도 +100	
ITEM_20170420_014490	 - Deals {img green_up_arrow 16 16}12% additional damage on Leather armored type enemies with [Strike] attacks	 - 가죽 속성 방어를 가진 적에게 때리기 공격 시 {img green_up_arrow 16 16}12% 대미지 증가	ITEM_20160811_010850	 - Deals additional damage on Leather armored type enemies with [Strike] attacks	 - 가죽 속성 방어를 가진 적에게 때리기 공격시 추가 대미지	
ITEM_20170420_014491	 - Deals {img green_up_arrow 16 16}12% additional damage on Plate armored type enemies with [Slash] attacks	 - 판금 속성 방어를 가진 적에게 베기 공격 시 {img green_up_arrow 16 16}12% 대미지 증가	ITEM_20160811_010853	 - Deals additional damage on Plate armored type enemies with [Slash] attacks	 - 판금 속성 방어를 가진 적에게 베기 공격시 추가 대미지	
ITEM_20170420_014492	Replica Kalinis Gloves	레플리카 칼리니스 글로브				
ITEM_20170420_014493	Replica Albinosas Leather Gloves	레플리카 알비노사스 레더 글로브				
ITEM_20170420_014494	Replica Tajtanas Gauntlets	레플리카 타이타나스 건틀릿				
ITEM_20170420_014495	Replica Oksinis Gloves	레플리카 옥시니스 글로브				
ITEM_20170420_014496	Replica Kaulas Leather Gloves	레플리카 카울라스 레더 글로브				
ITEM_20170420_014497	Replica Krisius Gauntlets	레플리카 크라이지어스 건틀릿				
ITEM_20170420_014498	 - Deals {img green_up_arrow 16 16}20% additional damage on Leather armored type enemies with [Strike] attacks	 - 가죽 속성 방어를 가진 적에게 때리기 공격 시 {img green_up_arrow 16 16}20% 대미지 증가	ITEM_20160811_010850	 - Deals additional damage on Leather armored type enemies with [Strike] attacks	 - 가죽 속성 방어를 가진 적에게 때리기 공격시 추가 대미지	
ITEM_20170420_014499	 - Deals {img green_up_arrow 16 16}20% additional damage on Plate armored type enemies with [Slash] attacks	 - 판금 속성 방어를 가진 적에게 베기 공격 시 {img green_up_arrow 16 16}20% 대미지 증가	ITEM_20160811_010853	 - Deals additional damage on Plate armored type enemies with [Slash] attacks	 - 판금 속성 방어를 가진 적에게 베기 공격시 추가 대미지	
ITEM_20170420_014500	Kalinis Gloves	칼리니스 글로브				
ITEM_20170420_014501	A fine piece of armor made with high-quality fabrics and magic fur. Very wearable and warm.	고급 천에 마법적인 털을 덧대어 만든 장갑입니다. 착용감과 보온성이 매우 뛰어납니다.				
ITEM_20170420_014502	Albinosas Leather Gloves	알비노사스 레더 글로브				
ITEM_20170420_014503	A piece of armor made from an extremely rare type of white leather.  	수많은 동물과 몬스터 만 마리 중 한 마리만 있다는 백색종의 가죽으로 만들어진 장갑입니다.  				
ITEM_20170420_014504	Tajtanas Gauntlets	타이타나스 건틀릿				
ITEM_20170420_014505	A piece of armor made of a foreign metal name titanium. It is as heavy as it is tough.	티타니움이라는 이국의 광석으로 만들어진 장갑입니다. 매우 단단하지만 그만큼 무겁습니다.				
ITEM_20170420_014506	Oksinis Gloves	옥시니스 글로브				
ITEM_20170420_014507	A piece of armor made of an exquisite golden fabric. Rumor has it this armor was worn by the nobility in faraway nations.	매우 희귀한 금색 천으로 만든 장갑입니다. 머나먼 이국의 귀족들이 주로 입는다는 소문이 있습니다.				
ITEM_20170420_014508	Kaulas Leather Gloves	카울라스 레더 글로브				
ITEM_20170420_014509	A piece of armor made of monster leather and bones. Rumor has it warriors from faraway countries adorned their armor with large bones to represent their skill.	몬스터의 가죽과 뼈로 만든 장갑입니다. 머나먼 이국의 전사들은 장식된 뼈의 크기로 자신의 능력을 과시한다는 소문이 있습니다.				
ITEM_20170420_014510	Krisius Gauntlets	크라이지어스 건틀릿				
ITEM_20170420_014511	A piece of armor worn by the royal knights of a faraway nation. It contains pure gold.	머나먼 이국의 근위 기사들이 착용하는 장갑입니다. 순도 높은 금이 함유되어있습니다.				
ITEM_20170420_014512	 When using skills 	 스킬 사용 시 	ITEM_20160811_010860	 : When using this skill,  	 스킬 사용시, 	
ITEM_20170420_014513	 Absorbs HP equal to 15% of the amount of damage dealt to monsters	 몬스터에게 준 대미지의 15%만큼 체력 흡수	ITEM_20160811_010861	 monsters will have a certain percentage of their health absorbed	 몬스터에게 대미지의 일정 분량만큼의 체력 흡수	
ITEM_20170420_014514	 - Deals {img green_up_arrow 16 16}25% additional damage on Leather armored type enemies with [Strike] attacks	 - 가죽 속성 방어를 가진 적에게 때리기 공격 시 {img green_up_arrow 16 16}25% 대미지 증가	ITEM_20160811_010850	 - Deals additional damage on Leather armored type enemies with [Strike] attacks	 - 가죽 속성 방어를 가진 적에게 때리기 공격시 추가 대미지	
ITEM_20170420_014515	 - Deals {img green_up_arrow 16 16}25% additional damage on Plate armored type enemies with [Slash] attacks	 - 판금 속성 방어를 가진 적에게 베기 공격 시 {img green_up_arrow 16 16}25% 대미지 증가	ITEM_20160811_010853	 - Deals additional damage on Plate armored type enemies with [Slash] attacks	 - 판금 속성 방어를 가진 적에게 베기 공격시 추가 대미지	
ITEM_20170420_014516	Vienti Kalinis Gloves	비엔티 칼리니스 글로브				
ITEM_20170420_014517	A strong piece of armor made with high-quality fabrics and magic fur. Very wearable and warm.	고급 천에 마법적인 털을 덧대어 만든 견고한 장갑입니다. 착용감과 보온성이 매우 뛰어납니다.				
